A,B,C,D,E,F
0.6061444234,0.326895999,0.5419334666,0.7947781719,0.6293900941,3.5365158864
0.7184537254,0.3638809909,0.4982069658,0.8040488056,0.6761041302,3.4736312348
0.6964432766,0.3548332168,0.5245303141,0.7877742262,0.6746918801,4.0113237117
0.6258964277,0.3618140064,0.5043768488,0.8092082488,0.681363025,4.176714948
0.6319066455,0.3047414268,0.4798816471,0.8200133528,0.6085321859,2.8881175063
0.7299524055,0.321750411,0.5189946133,0.796654976,0.6142807228,3.175580715
0.6031886855,0.3359204384,0.5339608518,0.8061947861,0.6444552529,3.5518713284
0.5832229146,0.3088782062,0.4893984958,0.7994212765,0.6355405801,3.4520698084
0.644809196,0.3305302652,0.5321758412,0.7907789471,0.6295207849,3.6389743657
0.6861284857,0.3583978439,0.5082312732,0.7931473671,0.692601432,3.9621536389
0.662153556,0.3364751693,0.5257087595,0.7923850276,0.6365046392,3.6075277443
0.6292362425,0.3675614725,0.5309761171,0.8287266712,0.6697037826,3.909023045
0.5813087141,0.2971509738,0.4589896344,0.8272047242,0.6047044818,3.000515702
0.9947916667,0.3092972215,0.4166121291,0.8336293515,0.6056689792,3.4735365683
0.7133276836,0.3393525811,0.5188404549,0.8013510874,0.6325399048,3.3239204859
0.630296339,0.2905715068,0.5056713517,0.8047635437,0.5849689018,2.8131546493
0.6226973985,0.3055465697,0.5497185155,0.7730242782,0.6169109719,3.527328061
0.5382215574,0.3351919957,0.5566348221,0.7961606457,0.6648878278,4.3520849545
0.7630658881,0.3156984216,0.4830901838,0.8070625387,0.6064328195,3.2095193083
0.640825674,0.3268481194,0.5271715583,0.7946724453,0.6200558875,3.5736131558
0.5755049136,0.3094232794,0.540820805,0.7667340013,0.6364594581,3.6583163929
0.530873159,0.3008679223,0.5496849523,0.7711233946,0.6375209556,3.4812837888
0.6343119463,0.3551293096,0.533455587,0.7988097779,0.6760809798,4.0584611564
0.6282510677,0.3170413988,0.4981457812,0.7974934305,0.6329493303,3.2280498583
0.5836981803,0.3160538844,0.4914890681,0.8111538602,0.6238834466,3.6004590644
0.6084490918,0.3501609198,0.5147175176,0.8174922109,0.645287213,3.705909554
0.7213435318,0.3792715393,0.5546325225,0.8021704046,0.6836847074,3.9063666698
0.7264406872,0.3147702651,0.4250739154,0.8360881093,0.6065100948,3.152716475
0.5865338076,0.3068460335,0.487939152,0.7985816775,0.6334614937,3.400798101
0.7596056095,0.3365615482,0.5430684401,0.7738463103,0.6492918909,3.4816023664
0.7115754979,0.3376731017,0.54702602,0.7764223441,0.6496498186,3.5622469827
0.6913603559,0.3448802216,0.522184966,0.7974899906,0.6389863975,3.4203777942
0.7691338672,0.3321820264,0.4793605025,0.8116329408,0.6226657888,3.0628020642
0.7920650879,0.3529260068,0.4999138561,0.8220296523,0.6359914267,3.2678786638
0.8092826944,0.3344420024,0.4440405923,0.8275949307,0.6165942414,2.8305204167
0.6286472359,0.3170037463,0.5279446681,0.7845270341,0.618909856,3.4925627057
0.5839599228,0.3308718695,0.5370185355,0.8059251359,0.6366969552,3.580060689
0.6720740517,0.3448660567,0.537576126,0.7973334267,0.6391548558,3.5168092369
0.6399773018,0.3061185519,0.4169947712,0.8328346233,0.598437049,3.3012934743
0.6257338917,0.3608008124,0.4979740887,0.8339126943,0.6539058117,3.9618772695
0.6239013936,0.3277069101,0.5037338857,0.8054779414,0.6241076706,3.3274025268
0.5885278942,0.3270041315,0.5322300255,0.7997066063,0.6345215857,3.72910995
0.7479744369,0.3355535624,0.5173862822,0.7688733288,0.6629066107,3.4386320907
0.7696474479,0.3765184399,0.5242995077,0.7877002295,0.7140569337,3.8789474865
0.5323795888,0.2972505582,0.4678993919,0.8198153772,0.6051067106,3.152408923
0.5922896741,0.3144526973,0.5414474284,0.781111554,0.6338893766,3.1041878409
0.6590927761,0.3423596794,0.5412275594,0.797366794,0.6383887082,3.4622592654
0.6541302136,0.302178779,0.5234933211,0.7883915033,0.5938286773,3.3338571078
0.5839449645,0.3334249111,0.5423393321,0.7999950778,0.6372153035,3.68740296
0.6332770062,0.3176796078,0.5316859982,0.7904916984,0.6137329111,3.4892762898
0.6839386706,0.3054181344,0.5381238322,0.7873870669,0.5981318706,3.3228783993
0.6796610102,0.3268514984,0.5489854545,0.7739527142,0.6379497152,3.5243471954
0.6268785701,0.2894171975,0.5068346887,0.8009066299,0.5843096675,2.8209715223
0.723404268,0.3290356464,0.5411132985,0.8026626511,0.6268593285,3.1529643492
0.7185597898,0.3391375409,0.5484783801,0.7771621381,0.6492815327,3.5231694538
0.7148553738,0.3264113325,0.5046338636,0.80242191,0.6178085569,3.3384820923
0.7432980031,0.3216851159,0.4968066886,0.8047777837,0.6098163438,3.2994644089
0.6316714893,0.3557659172,0.5049761926,0.8188641615,0.6521253406,3.6657587575
0.6743369689,0.3549096975,0.5049029701,0.7932292336,0.6874091398,4.160067973
0.5980537322,0.3498318461,0.5246560651,0.7990940685,0.6774182276,4.2293597857
0.5515279578,0.3158437648,0.5183029275,0.8038657791,0.6206717124,3.2316583763
0.6190882362,0.3117106132,0.4782685352,0.8144635045,0.6149341768,3.3049191525
0.5589939971,0.2879294523,0.443110137,0.82015836,0.5859212084,3.0382448515
0.5915145447,0.333439777,0.5455630331,0.7944498463,0.6449321363,3.8698841429
0.6142821662,0.3262739419,0.5043097685,0.7851429864,0.6519077968,3.8430424422
0.5847881156,0.3095497544,0.53366796,0.7645119282,0.6375732453,3.6228663202
0.6600116064,0.3469415316,0.4934065535,0.7866766692,0.6846512214,3.933949446
0.6324041474,0.3190941444,0.5028287404,0.7964072083,0.6344816884,3.4405396993
0.6329780751,0.3029335647,0.5207756874,0.7931325136,0.6033965603,3.3770296943
0.7863551291,0.3139453985,0.4606702065,0.816508492,0.6087876525,3.3167679646
0.777385877,0.3633367765,0.5423329953,0.7821637532,0.691071575,3.8555869098
0.6724791134,0.3408376171,0.536381602,0.796901118,0.6351323918,3.3584207609
0.7864649642,0.3530437455,0.4943281647,0.8226492358,0.6356279761,3.2336349509
0.6052063613,0.3065798752,0.5416219183,0.7823975283,0.6111300863,3.5929844776
0.5952640658,0.3407940382,0.5287997281,0.8078639738,0.643898606,3.9250596249
0.5942623067,0.3384571166,0.538835471,0.8069765833,0.652697891,3.6706550747
0.6446375283,0.3244982329,0.5274039258,0.7832021876,0.6343017604,3.5322001398
0.7086382804,0.3584863069,0.5378586059,0.7918054257,0.6703706146,3.9807596108
0.6195547896,0.320538017,0.4816350786,0.8321921297,0.6047924811,3.0841729395
0.5416353234,0.3348723657,0.5539835142,0.7960184019,0.66444027,4.2867636774
0.6878330837,0.3356159384,0.5263600104,0.7798287112,0.6503932021,3.9181562448
0.7210325139,0.3827142339,0.5340385834,0.8081555262,0.6876290297,4.3748688494
0.8261455257,0.3567861763,0.465217945,0.8504128565,0.6330550256,3.2365391182
0.75647078,0.3296444706,0.5322158658,0.8085967697,0.6219595125,3.0173993498
0.7149433674,0.3710047036,0.5372419208,0.8000418055,0.6786766873,4.1727301165
0.647519204,0.3341189146,0.5283052193,0.7891936045,0.6364956789,3.77147714
0.621530173,0.334291374,0.527844659,0.8053701341,0.6244339461,3.5184004382
0.6765474082,0.3279672546,0.524166529,0.7719440627,0.6510190062,3.6815796194
0.5677966321,0.3276428576,0.5234631225,0.7821044434,0.6655484737,4.2058462266
0.6818496128,0.3530224292,0.5042840178,0.7903142616,0.68664335,3.9069761051
0.6399561809,0.3035466591,0.4172216919,0.8297528391,0.5954559286,3.2668425907
0.5073767906,0.3031500368,0.4928404287,0.8140880354,0.6114111142,3.2922275136
0.7136516912,0.3452731915,0.5413992933,0.7804904284,0.6601172556,3.7241874209
0.6521021451,0.3233360679,0.5278981094,0.7884646137,0.6230162957,3.5733708853
0.6972746471,0.3361641226,0.5269809092,0.7811422063,0.6435559227,3.67166693
0.6633712789,0.3408539502,0.5316892449,0.7995148225,0.6417737789,3.4568066099
0.6097640472,0.3145663411,0.4852443243,0.8147566934,0.6207157085,3.3329955033
0.5786220633,0.3214509472,0.5598066874,0.7809684038,0.6411596958,3.3803274686
0.691798874,0.2967318146,0.4278399376,0.8349355651,0.5853805395,2.9025609614
0.7253592476,0.3474665622,0.5061113383,0.8187487831,0.626423852,3.3625141363
0.7827584835,0.3164085594,0.4903388513,0.8065209482,0.6023198594,3.3344358584
0.7002339736,0.3568267418,0.5280655514,0.7883492644,0.6773406435,4.1852112816
0.7637826112,0.3777088775,0.5125760374,0.7911117975,0.7014131804,4.2636419632
0.6224426988,0.3061808198,0.5475452412,0.7734514134,0.6166409435,3.5219735377
0.6178418011,0.3348995324,0.5274212555,0.8033149864,0.6271910224,3.388429823
0.6496183889,0.3237130854,0.5287822491,0.777565167,0.6374779683,3.689221159
0.6471566637,0.3018965477,0.5150330205,0.794618809,0.5996575491,3.2640479989
0.6873440046,0.3368596809,0.5263836106,0.7961283031,0.6333949476,3.4139027285
0.70021073,0.3581712707,0.5225784445,0.7882347893,0.6804040654,3.991573056
0.581818175,0.320553083,0.5596708021,0.7785440066,0.6423147112,3.286756507
0.7364857369,0.3745134484,0.527423467,0.7978959118,0.691046414,3.857100386
0.6235235144,0.3045156151,0.5462293889,0.7730353131,0.6140728363,3.4838422609
0.6453514138,0.3012581084,0.4683564641,0.8194084752,0.6102429638,2.8943006261
0.6079911586,0.3495685798,0.5109328923,0.8179583779,0.6434690381,3.8700662764
0.7168467589,0.3163588013,0.4306794509,0.8356750517,0.6104834887,3.1642951729
0.7053946184,0.3384402618,0.5278596087,0.7729344558,0.6602206291,3.6510854908
0.6623999404,0.2971465998,0.4307748683,0.8318276168,0.5835821482,2.9656423153
0.6338583183,0.3043192572,0.5264695525,0.7902170167,0.5958067675,3.3538325914
0.6003253961,0.3336080289,0.5338830023,0.8044995858,0.6446259811,3.3623911781
0.6276137817,0.3321368782,0.5382573145,0.7942588882,0.6299574694,3.684505714
0.5372104204,0.3316342123,0.552919621,0.7926299354,0.6625726769,4.1333376045
0.7287685406,0.3182263681,0.4945614372,0.8004119021,0.6084489417,3.2377657265
0.6854772208,0.3552942214,0.5433761799,0.7861268266,0.6815424934,3.7706470046
0.6463441861,0.3324021081,0.5290495912,0.7938884652,0.628632226,3.5432172835
0.7682984854,0.3099109103,0.474302887,0.8049334954,0.6045372824,3.338827201
0.6279941929,0.3023882304,0.5451908552,0.7699037933,0.6130517376,3.6177724773
0.6948196999,0.3302983875,0.4830554554,0.8105854659,0.6270389975,3.6547359487
0.6803535227,0.3441583099,0.5304095329,0.8025754379,0.6335711126,3.3628865333
0.7412608307,0.3627523741,0.5107376625,0.8027068824,0.6623703155,3.5702887937
0.6115444926,0.3337710416,0.4948439388,0.7847935002,0.662709821,4.1253847634
0.6049925407,0.3164042027,0.5083482194,0.8026497266,0.6209211863,3.5207088832
0.6179744387,0.3332138687,0.5175601817,0.8009113977,0.6407187125,3.6788008749
0.6343735623,0.3016500977,0.4699572902,0.8238170111,0.5922225487,3.0340892323
0.6704799083,0.3433964794,0.4606177679,0.8359673908,0.6468412272,3.6210473627
0.7302244518,0.3234712383,0.5264456765,0.7803021845,0.6238296871,3.2795064262
0.66701691,0.2973787978,0.493884184,0.8026916695,0.583981497,3.0196175961
0.5367215633,0.3317025954,0.5532720215,0.7931597657,0.6626041667,4.1064537545
0.6329636447,0.3082481096,0.4879626254,0.8117809954,0.6110524305,3.2882089845
0.6187850631,0.3284586884,0.5181199834,0.7989318892,0.6305233228,3.6883280899
0.6875754989,0.305098678,0.470743275,0.8045274559,0.5948803176,3.4722520118
0.7312595316,0.3302108923,0.5464999455,0.7741717147,0.6385535776,3.3607657135
0.635812798,0.3027495219,0.5502171975,0.7770119213,0.6097366865,3.3615101194
0.6817503665,0.3312213842,0.5229442864,0.7727209329,0.6549589387,3.7017097631
0.5687956221,0.3074505368,0.5416743781,0.7682384383,0.6348584103,3.6813019045
0.9572192513,0.3206395733,0.4312580289,0.837125977,0.6174030195,3.2942254275
0.6542649228,0.3027146569,0.5136024756,0.7951762765,0.6009419636,3.2481039578
0.6650177871,0.330467766,0.524398392,0.792467032,0.6305757852,3.3724895011
0.7315915307,0.3718096277,0.5315069913,0.7966171076,0.6841310633,4.1253903254
0.671975491,0.3147513367,0.4106276832,0.844587333,0.6183220379,3.041798754
0.6771929528,0.3843879828,0.4949768028,0.856317529,0.6611606445,3.4059085831
0.6535273057,0.3310927013,0.5228280295,0.8014634323,0.6176884102,3.5564516023
0.7822580107,0.3318788176,0.4889270483,0.8124179723,0.6072725632,3.0499683826
0.6937108925,0.3207142493,0.5346309519,0.7896941349,0.6151922703,3.1500817851
0.5228908332,0.317319482,0.5291325136,0.8072456672,0.6330566337,3.7441009581
0.6442084921,0.3038492556,0.5162292015,0.7943730255,0.5956705043,3.3018210369
0.521243167,0.3217640464,0.5297303749,0.8059856251,0.6570228495,3.6770577798
0.6796046802,0.3271758871,0.5308144487,0.7717532502,0.6475349146,3.6743868027
0.7202055826,0.3395637649,0.5415685569,0.7749186331,0.6571766251,3.5987660838
0.6492242239,0.3031705695,0.5142552133,0.7982462344,0.5949584917,3.3037960854
0.6291970776,0.3041577281,0.4147858934,0.8318198774,0.5966346942,3.3757459184
0.6194188981,0.2893049051,0.5047115482,0.8005098361,0.5837027582,2.7412621355
0.6357087144,0.3275755016,0.5307532993,0.7924828973,0.6247263772,3.527544703
0.6620264706,0.3076713721,0.4185841229,0.8350753365,0.6017009357,3.2676528339
0.7569634522,0.334358887,0.5128901457,0.80307895,0.6251773251,3.216304906
0.6984815707,0.3538874305,0.5324551849,0.7860579867,0.6716624463,4.2080579479
0.6675376004,0.3255599909,0.5447741159,0.7738786023,0.6374770872,3.5840069194
0.6397650658,0.329925859,0.5336147357,0.7885599076,0.6307939757,3.6338735771
0.6759804763,0.3319106418,0.5223514622,0.793741603,0.6250876314,3.4947889493
0.6422660349,0.2940204017,0.5159590774,0.8031249769,0.5857584047,2.8058212884
0.5595754224,0.3027575276,0.5035908136,0.8039100181,0.6154335057,3.4711392313
0.6532714896,0.323857402,0.5337071812,0.783691067,0.6294839095,3.5386181834
0.6634921219,0.3001240282,0.5091576795,0.791203681,0.5999225936,3.1394476579
0.7042851341,0.3112466295,0.4210832795,0.8353117919,0.5973968969,3.0841620731
0.6495813683,0.307515203,0.5251218261,0.7865248006,0.6021522712,3.2947310889
0.6556515844,0.3283521614,0.5294423218,0.8006770436,0.6146227406,3.4681041438
0.631639818,0.3195340008,0.5136180405,0.7741894742,0.6426887454,4.0010073774
0.6251833362,0.3263535756,0.5152121813,0.7973205149,0.6296249969,3.5726171511
0.6869845688,0.3182502734,0.5214885151,0.7975964445,0.6059694281,3.1454869445
0.6322816246,0.3318512774,0.5308617786,0.7924722295,0.6319530964,3.6691600122
0.6278597866,0.3490817083,0.5404775395,0.7980849654,0.6634911837,3.9720646314
0.7300735695,0.334259204,0.5030423361,0.8056936878,0.6283373144,3.2732772437
0.696553597,0.3206776893,0.5244179084,0.7904062682,0.6121389082,3.163898946
0.6583926337,0.3301138952,0.5107017693,0.8065877072,0.6150081566,3.2428324731
0.5988668424,0.3633258596,0.510215705,0.8340252,0.659675305,3.6498224448
0.7080180869,0.3207133616,0.5191311431,0.7861957696,0.6168487839,3.2489029777
0.6814889471,0.3327191571,0.5000428282,0.8094282083,0.6164100153,3.4122819395
0.6178385466,0.3057566602,0.5539032251,0.7764031214,0.6151820366,3.3765428388
0.6681221623,0.3536421463,0.5026686467,0.7916679295,0.6767599139,4.2847291487
0.6765254306,0.3271794682,0.5489530859,0.7734586628,0.6404039283,3.5894313536
0.7131255977,0.3270674473,0.503073437,0.8037128958,0.6162309319,3.3298997776
0.6621990059,0.2973958751,0.4960436295,0.8022231341,0.5861095957,2.9952037627
0.6354535594,0.2982590742,0.5192339405,0.792278238,0.5955538738,3.2422169176
0.654803945,0.3304931342,0.4953842374,0.8121691287,0.6214972067,3.3477832363
0.7202393586,0.3176355116,0.4285781076,0.837873978,0.6109345075,3.1246324229
0.6577218286,0.3053874013,0.4156776919,0.8348572372,0.5975515985,3.2360688302
0.7024070109,0.3198101602,0.4435298755,0.8335625114,0.6168612243,3.2285676262
0.7096066654,0.3686723715,0.5234863632,0.7922524472,0.6872982456,3.9544067622
0.6982559666,0.3357231705,0.5295834914,0.7794248682,0.6451504324,3.7133051038
0.6521015796,0.3688571197,0.523067845,0.7919238823,0.6882263068,4.0014468826
0.6225153012,0.3388328038,0.5046132406,0.8162092199,0.6352360752,2.967923733
0.6056389846,0.3837521606,0.5117074091,0.8464670929,0.6740873602,3.9638531585
0.589751047,0.3161975916,0.4932253038,0.8090296548,0.6252871994,3.5120816311
0.6496695571,0.3281604829,0.5266469777,0.7949082007,0.6205975668,3.4231654162
0.7561342918,0.3692920168,0.5408962792,0.7848558623,0.699338966,3.9018410538
0.6412046225,0.3349682863,0.5138509733,0.8034153509,0.6326312413,3.6730057245
0.6233484702,0.3324231912,0.5395194057,0.7868263235,0.6415184118,3.785455795
0.709660094,0.3176787896,0.5266118766,0.7906983319,0.612707684,3.1962114844
0.6433688926,0.3254663054,0.5301995399,0.7883480504,0.6237779449,3.457573834
0.7306765722,0.3477971975,0.5071178763,0.8185408939,0.6279080843,3.3471948354
0.5851766267,0.3154609261,0.5480984195,0.7831164516,0.6286521885,3.7658412641
0.6277633895,0.3249644793,0.5312450806,0.7893675747,0.6250343375,3.5139663205
0.5537125972,0.3215896105,0.5467390419,0.7758203328,0.6560484768,3.9063781464
0.7278449804,0.3320348016,0.5349083539,0.7682917146,0.6503180846,3.5199382252
0.6136975972,0.3037819664,0.5430290009,0.7736906571,0.6155857617,3.5763782241
0.753630764,0.3271944537,0.5318208373,0.8053328417,0.6202152331,3.0175892808
0.6640604462,0.3428742291,0.5422395103,0.7975315355,0.6378280225,3.4842100298
0.7419087216,0.3688454289,0.5379857337,0.7864744239,0.6987122161,3.8065188217
0.6775938623,0.2960325759,0.51461035,0.7772951798,0.5948764761,3.2014944314
0.5354672341,0.3172546798,0.5188531683,0.8039468544,0.6529384847,3.5558563174
0.6271117277,0.3020289529,0.5331888921,0.7860206692,0.6024305556,3.3841846197
0.6425320711,0.3054943021,0.5253898646,0.7853471958,0.5996576941,3.3234193535
0.5480173245,0.3306719315,0.5454203624,0.7835870615,0.6632395022,3.6765561103
0.6594406049,0.3519748221,0.5053937101,0.7908429002,0.6726781232,4.1930786466
0.6256596335,0.3070133966,0.5471209959,0.7735390783,0.6178446902,3.4248121523
0.659726965,0.3285137977,0.5704076871,0.7886248708,0.6301269467,3.1584433631
0.6383928077,0.3263498982,0.5098627748,0.7985469058,0.6202619682,3.4915093737
0.5600568728,0.3017665105,0.499512728,0.8048167563,0.6123820883,3.4832981526
0.7198150036,0.3577222367,0.5443029117,0.7831203936,0.6846646365,3.7736897345
0.6698011683,0.3278367823,0.504999207,0.8021527764,0.6159689596,3.3914090051
0.612111268,0.3458745128,0.5496575601,0.796072152,0.6650344143,3.8867633138
0.6214520406,0.2904949545,0.5054105366,0.8019025936,0.5826897333,2.7947884318
0.59576571,0.3323378849,0.5397750098,0.796059262,0.6378220141,3.6940603505
0.6833149795,0.2927418424,0.4962740016,0.7797125816,0.5874058335,3.1736223204
0.6652251352,0.3059615704,0.5318146869,0.7880323345,0.5988936227,3.3013221898
0.8045976565,0.3435815182,0.4756249087,0.8227720848,0.6165070356,2.9142528946
0.672388226,0.3264609657,0.5167041418,0.7929776673,0.6201270395,3.330980829
0.6413352625,0.3000860114,0.498086685,0.8024688009,0.5899891439,3.0442341212
0.7716706594,0.3610955272,0.5328110156,0.7782895018,0.6894345044,3.8163744059
0.6167562827,0.3335714654,0.5183252986,0.799015748,0.645353183,3.7106716948
0.6616813205,0.3408649339,0.5460221813,0.7964405198,0.6375856616,3.3569039241
0.5940893583,0.2831069941,0.4289639088,0.8218516202,0.5695449456,3.0313084373
0.6467799869,0.2971293809,0.5074375549,0.7972048117,0.5905513312,3.234755673
0.6804320539,0.3407342088,0.5310154471,0.8013771028,0.6410061939,3.466196482
0.6447302714,0.3016036586,0.5134626951,0.7937462992,0.5958243254,3.2036739792
0.6431967827,0.3307241988,0.5322747327,0.7899576575,0.6292755678,3.615444541
0.616080756,0.3053658155,0.5524612144,0.7758883068,0.6148905583,3.4158398798
0.6077663026,0.3165230854,0.5043078359,0.8027834572,0.6208662788,3.6123673152
0.5939930111,0.3425089875,0.5329751155,0.8102811598,0.6433257146,3.8605088924
0.6316545199,0.324791935,0.5299009424,0.7889110073,0.6238970329,3.5105986524
0.6900101271,0.3377941547,0.514855062,0.7718884013,0.6643013392,3.8300844878
0.7314533989,0.3059196106,0.4074184431,0.8371431514,0.6030395622,3.0411352185
0.6693911016,0.2857025103,0.4651707569,0.8133386622,0.5648242762,2.9854416721
0.6525195791,0.3308856573,0.5253315843,0.7968673122,0.6215918985,3.5265798371
0.6306158569,0.3354954797,0.526160769,0.799566596,0.6305192075,3.5891801644
0.6758652899,0.3401906815,0.455909418,0.8357012319,0.6474408937,3.6516587281
0.7195530897,0.3595893769,0.5203164456,0.7899241116,0.6731950953,4.0141815356
0.6933195147,0.3032036399,0.4088901235,0.8348422479,0.5959975226,2.9987218237
0.7492446664,0.3770189729,0.510815565,0.792423398,0.6985612516,4.2471365341
0.6474222624,0.3323617385,0.5281485658,0.7952104457,0.6264399722,3.5138066499
0.7648089607,0.342243377,0.4778162024,0.8215958693,0.6200723717,3.1542212573
0.6939205007,0.3643900975,0.4875395403,0.8432189299,0.6419698855,3.3423006698
0.6527926553,0.3042948551,0.4148477713,0.8342993059,0.5980283034,3.2112277612
0.6914273618,0.3147947198,0.5291187124,0.7916052035,0.6033746963,3.1109263474
0.6311119889,0.3274359345,0.4725624561,0.8113042121,0.6421350896,3.8850369269
0.673636936,0.3528224213,0.5051759746,0.7915672155,0.6865089433,3.9776789657
0.5786735764,0.2868861843,0.4308382004,0.8236938615,0.5876596847,3.2505955985
0.6444201083,0.3046012149,0.5172342988,0.796135823,0.5959455216,3.325982244
0.6488228346,0.3060479733,0.5479687428,0.787611952,0.6025725305,3.3017634444
0.6279254126,0.2907329609,0.5071575848,0.8046688346,0.5845110737,2.8772365702
0.5894470114,0.3406880985,0.527844962,0.8140038305,0.64654047,3.4559474178
0.6248368046,0.3269867224,0.5300967062,0.7888111566,0.6293602209,3.7461988542
0.6628863364,0.3241599378,0.5287878252,0.7985750633,0.6113882722,3.4415076916
0.6808859317,0.3248489709,0.5343668294,0.7833426824,0.6241636157,3.6279681841
0.6526812394,0.3164365535,0.540356672,0.7656424063,0.6364214489,3.633604211
0.5423408503,0.2833545604,0.4424931199,0.8168962238,0.5799971172,3.058924072
0.6214212919,0.3278259434,0.518417355,0.7983432471,0.6318494464,3.7744830843
0.5778863803,0.3182768625,0.5500557538,0.7848873427,0.6319725035,3.5258992241
0.6972629026,0.3369055585,0.5245156072,0.7952101961,0.6280966537,3.5097004781
0.6724870802,0.3419155402,0.5416564762,0.7964820926,0.6379888932,3.3839969295
0.7557413418,0.3146397336,0.4253084632,0.8382048581,0.6017510185,3.0901042837
0.684599621,0.3624105047,0.5273916815,0.7911394917,0.6805902384,3.9610249624
0.5884557072,0.279633066,0.4603864179,0.8086773509,0.5595129985,2.9996560487
0.5675583149,0.3305264105,0.5265839948,0.7846709518,0.6666001312,4.2595714575
0.6284843222,0.3344498537,0.5051292883,0.7812883211,0.6657338028,4.0860198195
0.7188362147,0.359795186,0.5125270008,0.7931913173,0.6726027768,3.8133955971
0.6363436136,0.327676146,0.5302765222,0.7911094867,0.6254627059,3.5627276636
0.7866841495,0.3327101127,0.4553330785,0.8220034548,0.6167414325,2.9571206567
0.6348787922,0.3030275873,0.4450915228,0.8281670046,0.5802900412,3.0591969183
0.6310899462,0.3263337762,0.5271095932,0.7894922515,0.6265546378,3.6760336451
0.6495476698,0.3343534796,0.5009915786,0.8113461206,0.6246297181,3.6846688122
0.5761591142,0.2951993531,0.4516713812,0.8299233508,0.6043520182,2.9962546251
0.6252463381,0.3054203567,0.5439340031,0.7721450335,0.616307231,3.4348585122
0.6602836491,0.3383581768,0.4932239357,0.8132440542,0.632217551,3.6985935504
0.7252879015,0.3126761755,0.4219695341,0.8363174063,0.5983076923,3.1075694456
0.6019166896,0.3300943047,0.5034524204,0.7961381701,0.6542522502,3.7318652418
0.6947308191,0.3354798452,0.5280782297,0.7889109835,0.6320664244,3.4994864073
0.6171719132,0.299847026,0.480483046,0.8200322668,0.5930355192,3.2068075375
0.6920538355,0.333368902,0.5272032367,0.7825897972,0.6384613415,3.525066587
0.636983041,0.3316140814,0.5249790436,0.7885952144,0.6365705615,3.730472748
0.6265688852,0.3031233401,0.5518720772,0.7771415378,0.6108202443,3.3556685491
0.6335670568,0.310893287,0.4904175918,0.8130152288,0.6133179159,3.2622459927
0.6245468952,0.3341273761,0.5135182436,0.8028710034,0.6559623763,3.7350302968
0.6290279752,0.3326345524,0.5306605575,0.7924463136,0.6337042222,3.6623545175
0.5874652981,0.3185113244,0.494623164,0.8119530327,0.6260633567,3.6387258953
0.6262484404,0.3100481625,0.5458198807,0.7766714333,0.6206939591,3.5052074517
0.6526502415,0.3237056177,0.532611415,0.782844326,0.6319293442,3.4856272154
0.6648444862,0.3266107411,0.4625288701,0.8088824661,0.6460301408,3.89921452
0.6303630293,0.3316579534,0.5174359039,0.7947748206,0.6317360266,3.6821683714
0.7441227643,0.3431307375,0.5244174586,0.7703034566,0.6713426854,3.5875706138
0.5606384067,0.3387982365,0.5414276274,0.796768979,0.6638717373,4.0643354178
0.5940740794,0.3335727792,0.5410843055,0.7971726469,0.6371631366,3.684590705
0.641743863,0.3322223337,0.5297652302,0.7950851205,0.627562073,3.5422781332
0.6463206094,0.3290814991,0.5318285416,0.7937385173,0.6238319985,3.4631427152
0.5315161216,0.311495348,0.5226173449,0.802391972,0.6323459217,3.6275327137
0.7370787095,0.325305788,0.5317107834,0.8044519327,0.6204905841,2.9499086399
0.6140824279,0.3039480604,0.5524831031,0.7745820441,0.6149694548,3.4733207645
0.6284482087,0.3260162287,0.5145678553,0.7964112576,0.6298970383,3.7068445579
0.6192503119,0.2910948131,0.4741112041,0.7990500162,0.5839236448,3.351198038
0.7732068226,0.3660918559,0.534745011,0.7845179958,0.6936430623,3.7121436804
0.6349650121,0.3037621088,0.4191438333,0.8296387612,0.5952168987,3.3223798326
0.6899441771,0.3356620586,0.5260596999,0.7782343664,0.6524625721,3.8946378381
0.6585939615,0.3405449292,0.5266819733,0.7978002423,0.6364041315,3.6501298157
0.6157803608,0.3511185326,0.5131367499,0.8159668651,0.6454631253,3.8191695366
0.5907308862,0.3396163014,0.5323735525,0.8127262926,0.6470550015,3.3890577035
0.6751295559,0.3169376498,0.414553443,0.8447682973,0.620731303,3.0952210721
0.6691419172,0.3278648701,0.5169387151,0.7962409785,0.6194954471,3.3143783929
0.6041614721,0.3376599724,0.4999582484,0.8142317206,0.6497871756,3.9675970728
0.6465069591,0.3474114926,0.5458727982,0.8016299253,0.6467872381,3.9125704634
0.6300114386,0.3057753236,0.5541312478,0.7789560743,0.6127098321,3.3845808218
0.5312009572,0.301518405,0.5029075835,0.8051647557,0.6131574823,3.508674413
0.6198531423,0.2904314452,0.5042965535,0.8024907538,0.5821501362,2.8177566381
0.7053546255,0.3630523221,0.5384919121,0.7934241135,0.676369863,4.1013973237
0.6388259735,0.327834444,0.5325809252,0.7897354582,0.627046581,3.4748380353
0.6125068979,0.3373937863,0.5057761971,0.8098365594,0.6523979279,3.9789519982
0.6380823902,0.3271130249,0.5342879608,0.7806781276,0.6452047112,3.7115370165
0.6177766282,0.323500941,0.5082365796,0.778971858,0.6522308979,3.7995735351
0.6258544042,0.3231905538,0.4318960889,0.8389957507,0.6134378681,3.3783279368
