A,B,C,D,E,F
1.4721030115,0.3496830077,0.5069095007,0.8052758213,0.6656769596,3.1128984267
1.012300006,0.3556316945,0.4806476451,0.8101671549,0.6701056252,3.1488727996
1.085714353,0.3363870722,0.4816207576,0.805006306,0.6482991285,3.2299858165
0.9704779882,0.3485823444,0.4781464866,0.8233495812,0.6414835165,2.8804283453
1.0149508008,0.3621086881,0.4799577198,0.8208991116,0.6654795218,2.9042552039
0.9864930482,0.3710396573,0.4794314678,0.8260317348,0.6746277044,2.7663978647
0.9776847162,0.3449994856,0.4712882182,0.8217242857,0.6399889227,2.9898566033
1.2462461709,0.3267366198,0.4504006658,0.8224779609,0.634369287,2.9416662372
1.3891328898,0.3041274321,0.4257826629,0.8184617117,0.6257939796,3.0842959763
1.4415584806,0.3432116239,0.5127364186,0.7937705695,0.6611111111,3.2992427364
1.4202472916,0.333766071,0.4731329899,0.8035644301,0.6587552743,3.220104466
1,0.3534906133,0.4860936261,0.8270972181,0.6438172043,2.9505560714
1.4747663776,0.3312806763,0.5083970387,0.7825651982,0.6617776474,2.9904012187
1.4946234893,0.3505385419,0.5211078704,0.8006284557,0.6661354582,3.1641158201
1.3567866055,0.2991664209,0.4145831985,0.8146123775,0.612912164,3.310954505
1.1499134137,0.327146304,0.4253504987,0.8296951992,0.6220614828,2.8910017479
0.9743119187,0.348529872,0.4789488277,0.822087145,0.641705384,2.8752035431
1.5042980688,0.3400146481,0.517028284,0.7915128794,0.6624071322,3.1780449686
1.4168237774,0.3436533438,0.4783337944,0.8099343164,0.6623555311,3.2410618112
1.5563229866,0.3009358754,0.4774554807,0.7805474312,0.6529680365,3.1715987725
1.0083333079,0.3627086929,0.4769284066,0.820181534,0.6657053593,2.696422265
1.4482758043,0.3520619232,0.5141626206,0.8022830716,0.6635761589,3.0561975556
1.4575936767,0.3449871226,0.5025430724,0.7942456362,0.6643504532,3.0790414303
0.9701691985,0.3426195121,0.4815817347,0.8152328897,0.641473397,2.9091759137
1.4214981693,0.3296643028,0.4790677765,0.7909055697,0.6592270005,3.2089023772
1.3761390481,0.3459369902,0.5015271774,0.7994899903,0.6591873863,2.9798073934
0.9886364265,0.3394299207,0.4822720228,0.814064446,0.6347920043,3.0273411556
1.2924961851,0.307010748,0.4221765367,0.8149249286,0.6319599109,3.0376588126
1.411386667,0.3503745907,0.494665682,0.8029546021,0.6591941836,3.2607090016
0.9411262857,0.3728557471,0.4868934883,0.821200396,0.6812366738,3.1944178172
1.2940219122,0.3187879246,0.4276473764,0.8264399224,0.6291759465,3.191304336
1.4462810774,0.3492382579,0.5189427187,0.7962856816,0.666571183,3.0985285233
1.0566037614,0.3473918932,0.4855963857,0.8125189547,0.6539988656,3.2743984095
0.9956584499,0.3432901587,0.4805819061,0.815653048,0.6363117328,3.0815935125
1.2469471072,0.3375817225,0.4787488275,0.8011550095,0.66,3.3589219077
1.0607903437,0.3486691707,0.4893103494,0.8157715783,0.6527817404,3.219508796
1.0128078868,0.3426336492,0.4778286995,0.8158727405,0.633885923,2.874110704
1.3291441391,0.3527239966,0.4797629412,0.8191959578,0.6619755017,3.2230233806
1.2989691193,0.3489738682,0.4727131227,0.8214291567,0.6530093247,3.3432773346
1.4123048718,0.3443595876,0.4986605004,0.7960403035,0.6629417095,3.0519471964
1.4278001638,0.3387289188,0.4807699184,0.8056684695,0.6618424715,3.6613882796
1.2606310398,0.3497338888,0.4852967168,0.8113104703,0.6617647059,3.3279174713
0.9956584499,0.345215137,0.4726045483,0.824128465,0.6295232625,3.0734887981
0.9701691985,0.3395555286,0.4723638793,0.8188126662,0.6290234588,2.7205564671
1.3103015827,0.3254707607,0.4694056638,0.8012289029,0.6431742508,3.3725143543
1.323391929,0.3445479392,0.478524436,0.8111349193,0.6588480584,3.104365481
1.4285715387,0.3390327562,0.5042411105,0.7923639726,0.6603332359,3.0242232572
1.2248211373,0.3112640758,0.4125803995,0.8245741318,0.6098318241,3.0006010866
1.0302245695,0.3589600283,0.4782776601,0.8202304001,0.6672917225,2.6112692428
1.0772833229,0.3480800764,0.4770263296,0.8110810067,0.6613902271,2.6342464679
0.9510488953,0.3426109128,0.4785840312,0.8126218772,0.6423173804,2.9155240189
1.1416703619,0.3219691787,0.4187954123,0.8285078329,0.6114137484,2.8102520795
1.5042980688,0.3499427304,0.5186519708,0.8006545758,0.6684603886,3.1430995336
1.0236139862,0.3414079288,0.4769996197,0.8139846547,0.6380245504,3.1123189495
1.5262626097,0.3306615988,0.506194323,0.7845078383,0.6559236049,3.2371663481
1.0118852544,0.3531560321,0.4822119009,0.8074421126,0.6707496325,3.0756934783
1.3927227192,0.333663279,0.4746074906,0.8027391251,0.6536493402,3.0498289323
1.5508658469,0.3060685733,0.4745353404,0.7917569154,0.6520849322,3.4149643239
1.0780560296,0.3487087139,0.4829900369,0.8196875274,0.6491376873,3.0908333274
1.4484210572,0.3541887642,0.515368908,0.8060541291,0.6669645517,3.0772080888
1.3921696313,0.3172418601,0.4415933691,0.8206339414,0.6350887235,3.1777561597
0.9249475588,0.3640327628,0.4800211187,0.8155373421,0.6788456447,3.2490032733
1.3092783659,0.3370863745,0.4667586596,0.8107340147,0.6473402758,3.4132218567
1.0495049689,0.3562369729,0.4761349046,0.8141732771,0.6676489849,2.973566649
1.3050333837,0.349113436,0.4820926873,0.8114726422,0.6603624901,3.2266292818
1.380476971,0.3005949097,0.4182253625,0.8178853429,0.6173984183,2.9460969099
0.9803658935,0.3475868039,0.4795162913,0.8206658788,0.6452054795,2.8657396198
1.0043795785,0.3458608266,0.4804415429,0.8196391365,0.6324076725,3.044873677
1.0772833229,0.3428404692,0.476695406,0.8027193097,0.6668981481,3.1738700522
1.3813253126,0.3365061956,0.4764334457,0.8025096453,0.6594443028,3.3107348353
1.3999999804,0.344300023,0.5121606746,0.797810166,0.6620879121,3.420558685
1.344262321,0.3229186784,0.4715824366,0.807562043,0.6523991276,3.1382443928
1.4141483034,0.3370954689,0.5101372024,0.7920983545,0.6637195122,3.3760405474
1.365373442,0.3067257215,0.4331998274,0.8119433851,0.6286359785,3.0674186145
1.3636364524,0.3496021454,0.509823897,0.8013485249,0.6670862177,3.3123063767
0.9627039709,0.3326603742,0.4713479429,0.8087915904,0.6396421582,3.1026443433
0.9816752704,0.3425685655,0.4698707658,0.8242560829,0.6301927776,2.8317991951
1.4139901928,0.3462048637,0.511187695,0.7991057437,0.6609090909,3.2316229345
1.4462809452,0.3497767593,0.5122489611,0.7990811841,0.6615051099,3.1408820689
1.0128078868,0.3420276124,0.4797349311,0.8135112998,0.6365935919,3.1472891983
1.1108656265,0.3374077846,0.4268747068,0.8387067309,0.6276195594,2.6338546988
1.4742855753,0.3513505197,0.5076151523,0.8057867335,0.6556255133,2.9441139737
1.0296930601,0.3448293731,0.4689125844,0.8211005048,0.6397727273,2.8738916995
1.3688236571,0.3398597125,0.4786553887,0.8076825323,0.6609562772,3.2432556526
1.0459290563,0.3497488093,0.4795295739,0.8104874632,0.6632469864,2.7650422929
0.9063795835,0.3782905781,0.4857025945,0.8269538655,0.6900298832,2.7515288723
1.1499134137,0.3228040288,0.4219943278,0.8265772828,0.6187516188,2.8033894254
1.3229167574,0.3405591911,0.4749015958,0.8144066688,0.6511104864,3.4181246883
1.0099637597,0.3620180661,0.4737867418,0.8275939218,0.664747807,2.725870084
1.3890274408,0.3307857106,0.4807898795,0.8053666212,0.657016683,3.1790423676
0.9694481517,0.335958813,0.4723763908,0.8131153347,0.6364399664,3.060597008
1.4337845182,0.3359872816,0.4707296361,0.8060887954,0.6599158338,3.2009105721
0.9780070939,0.3379411074,0.4815489568,0.8128738167,0.6338678989,2.9967662025
1.4596151124,0.3371878184,0.5051472258,0.7919300954,0.6583980873,3.4010158201
1.3599555465,0.3046642855,0.4256613857,0.8161189561,0.6239692139,3.0072799635
1.0083333079,0.3606463153,0.4767562303,0.8172260702,0.6659451659,2.7133824241
1.2768360826,0.3536028203,0.4805562473,0.8196676398,0.6663695781,3.0087289378
1.3320610214,0.3235622675,0.46144924,0.8128730518,0.6333248278,2.9727333851
1.0440926528,0.3497776933,0.4707874041,0.8097040315,0.6627527723,3.1897244719
1.449532706,0.3445665423,0.5064533769,0.7985787517,0.6593229447,3.0284230703
1.4150000786,0.3526896454,0.5124909889,0.8021427913,0.6686046512,3.1442474305
1.2951688011,0.3317556838,0.4612402922,0.8065420524,0.6493506494,3.2296487172
1.4351351536,0.345854263,0.5152695313,0.7947178714,0.6629557473,3.1916453105
0.9986503352,0.3545537765,0.4824535572,0.8279725727,0.6466104002,2.8809512096
1.1351351912,0.3212136849,0.4216717187,0.8285485798,0.6133645346,2.6309703364
1.0043795785,0.3445559417,0.4797890646,0.8191583437,0.6328169822,3.0139553946
1.045706947,0.3451913943,0.4693946037,0.8101223625,0.6587591241,2.9145602497
1.4435261716,0.3563273144,0.5093759985,0.8117745631,0.658391518,3.0101797609
1.3818180053,0.3454548371,0.5157895399,0.795238344,0.6687344913,3.1190987214
1.2201834058,0.3082369181,0.4059459781,0.8237915816,0.606544705,2.9819754878
1.5000002005,0.3476877456,0.5158180797,0.8010080571,0.6648857228,3.1739999116
1.3787558718,0.3445486909,0.5054954114,0.7961291921,0.6640435835,3.1099736485
1.2751288874,0.3414414692,0.472125189,0.8156001106,0.6537162162,3.3033380692
1.0295943861,0.3450636755,0.4731118688,0.8182100245,0.638920135,3.0774730406
0.9864930482,0.3604482206,0.4784330683,0.8129242683,0.6756909193,2.8525458491
1.0956523352,0.3323935849,0.4342650424,0.8282724591,0.6247207744,2.8730377858
0.9711711856,0.3458569225,0.4872406318,0.8217950593,0.6433546949,3.0048242447
1.374999952,0.3499972986,0.5021293692,0.8029001577,0.6591046582,2.9977836365
1.1064607488,0.3280675882,0.4290352181,0.8283880781,0.6209198813,2.7771377368
1.4208612567,0.3357262262,0.4703086968,0.807183663,0.6520611875,3.1780173368
1.4690721134,0.3514675536,0.5143173319,0.8004032721,0.661841027,2.856613065
1.4726275653,0.345389459,0.5152882307,0.7965869047,0.6586450432,3.0968105164
1.1117562438,0.3434016359,0.472225837,0.8090297184,0.6605729877,2.9990098195
0.9133758084,0.3734975597,0.4856260657,0.8221381929,0.6798715203,3.1863132301
0.9261992905,0.3463139857,0.4777127487,0.8185145858,0.6384615385,3.0494433472
1.1342281308,0.350507523,0.4761914497,0.8145501704,0.6655746656,2.7960477867
0.9884238283,0.342500502,0.4676612258,0.8220194559,0.6306941432,2.9068474238
1.0501232567,0.3529135537,0.4775111526,0.8146424718,0.6611781076,2.8116838817
1.1117562438,0.3457586723,0.4743714314,0.8092769321,0.6653898769,2.883069934
1.4139901928,0.3364899269,0.5135315175,0.7865568881,0.6625340187,3.6847677895
1.0055511399,0.3618301651,0.4757296854,0.8222706344,0.6610500611,2.6663036509
1.3911392985,0.3349857195,0.4824097232,0.7998952753,0.6625615764,3.3750769338
1.3599555465,0.3101022412,0.4252863536,0.8230208089,0.6284289277,3.017453355
0.9864930482,0.365447098,0.4772349888,0.8214739676,0.6717256886,2.9597473567
1.393057136,0.3109583958,0.474443039,0.79414967,0.6513807955,3.3784634184
1.0621312658,0.3504966707,0.4775522338,0.8136146966,0.6611971343,2.690913815
1.0043795785,0.3420098452,0.477396644,0.816727446,0.6366009281,3.2517089547
0.997382138,0.3483850931,0.4806034152,0.8225677149,0.6466487936,3.0131749949
1.4747663776,0.3421552806,0.5083970387,0.7951695088,0.6666666667,2.9477961938
1.1621622785,0.3120564317,0.4125636882,0.8208670877,0.6113842173,3.0168758725
1.0660376949,0.345908529,0.4764986177,0.8168228783,0.6469254746,3.0043315383
1.2907608174,0.3468597902,0.4747089034,0.8161696534,0.649236857,2.9648189025
1.3505268304,0.3111528276,0.4254231167,0.8220104966,0.6284518828,3.0248540087
1.3599555465,0.3080927242,0.4271615139,0.8188494105,0.6285871965,3.0570421867
1.0055511399,0.3585521167,0.4688758037,0.8227502272,0.6621990568,2.6245894501
1.3720350673,0.3341416685,0.478732751,0.7971586119,0.6596263201,3.4058520845
1.4442268386,0.3470738173,0.5013138843,0.801747968,0.6528125,3.006721162
1.326815606,0.3230912204,0.4237136402,0.832734975,0.6285795293,2.9283086723
1.3896971079,0.3286260141,0.4691305307,0.7982348431,0.6477359939,3.2467040788
0.9971401503,0.3423380228,0.4736556428,0.8224640865,0.6316866413,2.9652041587
1.4710507246,0.3537726085,0.5094843124,0.8082546348,0.6647995283,3.0834888593
1.3187500021,0.3053877844,0.4284748907,0.8137138711,0.6225530742,2.9437933786
1.2540322366,0.3484640666,0.4850265891,0.8184858056,0.6490926925,2.7516195141
1.3777383234,0.3383753839,0.4786043715,0.8075595266,0.6556037784,3.1042467331
1.0037416761,0.3448302675,0.4784806133,0.818819527,0.6346371882,3.0215196537
1.425925937,0.3432125956,0.5238096456,0.7890936702,0.6728452271,3.4103932004
1.2963855074,0.3451049648,0.480802998,0.8107405076,0.6578055773,3.2755267491
1.3836364966,0.3334672664,0.4806761201,0.7991669704,0.660444899,3.222600329
1.4439162561,0.3405098163,0.5193221053,0.7912218888,0.6643314042,3.4680382478
0.9387668484,0.3662113955,0.479957104,0.8183115018,0.6805518705,3.2264597246
1.3886256432,0.3465079647,0.4781256087,0.8148682361,0.65904912,3.1663987008
1.4484210572,0.3506451926,0.5114558792,0.801546721,0.6668667467,3.4002447324
1.0224507678,0.3398595448,0.4732917117,0.8154027861,0.6326416153,3.0742447342
1,0.3585363747,0.4862965879,0.8328054922,0.6440860215,2.7983209857
1.4123048718,0.3523668169,0.4959343383,0.8044428493,0.6617156714,3.0725578562
0.9423903234,0.3727008359,0.485162574,0.8169920521,0.688666842,2.8701777581
1.0549264311,0.3657994678,0.4830534615,0.8225158735,0.674556213,2.9297995691
1.3254060268,0.3185326966,0.4555013951,0.8056829921,0.6328304781,3.0387705634
1.4208612567,0.3474360903,0.4693736894,0.8209250972,0.6556948798,3.0272830256
0.9898006926,0.347881994,0.4834076961,0.8202852665,0.6418845316,2.925092683
0.997409341,0.3441357131,0.471267047,0.8235669857,0.6312075274,2.8167842408
1.2462461709,0.3153875229,0.4505860922,0.8079116587,0.6338028169,3.0760722286
1.3544944459,0.3080927249,0.4206644053,0.8208868789,0.6202014702,3.1421114782
1.5276939625,0.3480516842,0.5145612073,0.8029465273,0.6635210852,2.909711522
1.3342244914,0.3345159051,0.4774640537,0.8002392224,0.6575919169,3.3672810543
1.3411131148,0.3296735317,0.4769787997,0.7920091364,0.6551812805,3.2746313922
1.5015044621,0.3366050119,0.5117388077,0.7845280845,0.6720916215,3.3381004096
0.9871441928,0.3458580075,0.478668366,0.8198129043,0.6418732782,2.6901397023
1.5214883773,0.3092919275,0.467229266,0.7969495351,0.6451695131,3.3805465299
1.0055511399,0.3590808539,0.4757296854,0.8209809731,0.6599219893,2.6512466054
0.910521995,0.3824048133,0.485967465,0.8298706016,0.6931849036,2.7328949279
1.4710507246,0.3467564395,0.5047396692,0.8032328444,0.66468313,3.2506882325
1.3192307463,0.3143965072,0.4295042418,0.8205697683,0.6308163834,2.9075419982
1.4527071604,0.3388989727,0.4811465252,0.8040416731,0.6640819718,3.4826964672
1.464586645,0.3452273499,0.5041717155,0.7973952368,0.6598984772,3.2776731266
1.4543430298,0.3555013854,0.5044389325,0.8110516621,0.6557377049,2.9879683804
1.3640803594,0.3136387356,0.4247125786,0.8280179251,0.6287375415,3.070142287
1.3531193225,0.3419203334,0.4761962056,0.8108955497,0.6580826109,3.1890833478
1.4308741012,0.321270206,0.4840209308,0.7988257135,0.6583949314,2.7241453388
1.4181819181,0.34749726,0.5163170815,0.7961746234,0.6659651233,3.0685776767
1.0512049117,0.3484346696,0.4834053922,0.8180688976,0.6467252623,3.261013248
1.4080603035,0.3519892747,0.4858543194,0.8174753404,0.6671126572,3.0777608131
1.4075830216,0.3394690147,0.4765741358,0.8072898981,0.6611893584,3.2728433817
1.4208612567,0.3219420561,0.4708697012,0.7923742823,0.654025974,3.1536318007
1.3741319394,0.3452187554,0.4985265953,0.7964649438,0.6607579462,3.1075543279
1.5176470353,0.3429974733,0.5173751237,0.793327169,0.6651108518,3.16578088
1.3703951964,0.3510299363,0.4845253549,0.812224375,0.6640782284,3.1192673159
1.4642570456,0.354770211,0.5080168742,0.8113171413,0.6551905388,2.7581894919
1.3798076531,0.3525502045,0.4855852592,0.8119755241,0.6648509174,3.1595060459
1.2886671105,0.3517619565,0.4841441014,0.8147912796,0.6663690476,3.144324573
1.0594059289,0.3508932177,0.4744610379,0.8077111196,0.6641839378,3.1288659782
1.2336712467,0.3460177526,0.4967212984,0.8068066902,0.6655017474,3.0605917683
1.22222231,0.31651349,0.4126331801,0.8293164529,0.6224867725,2.8926923768
1.3741319394,0.3546309527,0.5035994838,0.807646982,0.660816944,2.9747744157
1.1006564125,0.3366016871,0.4209599519,0.8444276207,0.6157309322,2.6212023548
0.9782923692,0.3727386024,0.4828463111,0.8250221232,0.673784771,2.7088241995
1.505482425,0.3157272913,0.4796071411,0.7931810789,0.6578116781,3.3379020137
1.4202472916,0.3334988443,0.4727541805,0.8041683243,0.6549462083,3.4234226363
1.4432234399,0.3323538346,0.4796420133,0.8005417992,0.664445629,3.3488329327
1.306501615,0.3180075911,0.4261872341,0.8259973729,0.6281518426,3.0497923359
1.4070448649,0.3494943967,0.5044622947,0.8017717177,0.6555697823,2.9110969867
1.0084034077,0.3510285588,0.4821428994,0.808337846,0.665860735,3.208237913
1.358792109,0.3457932694,0.4820652466,0.8136084594,0.6567971164,2.9463641343
0.9679802363,0.34141736,0.4743438749,0.816212781,0.6386554622,2.923161138
1.0772833229,0.3478386053,0.476695406,0.8085880215,0.6667438093,3.0453786161
0.970537389,0.3523787842,0.4784407362,0.8292825594,0.6441615938,2.8536279304
1.3891328898,0.301018941,0.4237157567,0.8169377255,0.6183164245,3.1044736263
1.4481794036,0.3551824348,0.5117537547,0.8100317003,0.6552270327,2.7139384842
1.4150000786,0.3449822431,0.5085036448,0.7966623339,0.6599695586,3.2735505556
1,0.334625717,0.4656434131,0.8153520214,0.6312997347,2.8727403173
1.3111111396,0.3492700847,0.4831976953,0.8146235378,0.6560311284,3.1151694567
1.4070448649,0.3494943958,0.5044622947,0.8030137258,0.6536865624,2.8987792112
0.9694481517,0.3386759114,0.4750768715,0.81553691,0.6347488204,3.024553779
1.0192623244,0.3423672564,0.4746003719,0.8071782093,0.6562173459,2.7246649057
0.9423903234,0.3661083784,0.4803461452,0.8157306204,0.6793293162,3.0706698689
0.9885158648,0.3478073396,0.4764357876,0.8239037754,0.6387267905,3.0601770521
1.4444445776,0.3558289288,0.5277778559,0.8038916906,0.6705882353,3.102862455
1.3663028968,0.3204936754,0.4733663471,0.7915371152,0.6469776428,3.3443037105
1.3046783858,0.333231617,0.4788599476,0.7999792644,0.655281135,3.5028965835
1.0083333079,0.3633823233,0.4767562303,0.8210678289,0.6661053644,2.7845937524
1.4574368011,0.348377165,0.505581194,0.8003845351,0.667571644,3.2066033081
1.3044822849,0.3155074485,0.4264670465,0.8246455245,0.6271046094,2.9612471817
1.1725825056,0.3492231153,0.4940962882,0.8092723297,0.6624236253,3.0279583643
1.3952514204,0.3426868518,0.5060972205,0.7950481956,0.6642793196,3.0812070705
1.1006564125,0.3293157908,0.4184251393,0.8328732263,0.6175841796,2.7258080783
1.4738318682,0.3464985855,0.5080429084,0.7958018911,0.6695393759,3.2081925221
1.3711340259,0.3226841584,0.4657799754,0.8094619388,0.6413810484,2.9266353692
1.374999952,0.3408655027,0.5018989289,0.7940609878,0.6554318387,3.2258018278
0.9043478076,0.3834031368,0.484288913,0.8301102606,0.6922028353,2.8150731107
1.304891393,0.3095378493,0.4257739952,0.8170445048,0.628009964,3.047226004
1.4278107051,0.3348550138,0.4699402205,0.8083189783,0.6523922813,3.269829393
0.8948706108,0.3786611414,0.4849348017,0.8263636276,0.6885869565,2.9292670757
1.4545455972,0.354295194,0.5018182313,0.809386703,0.6622675465,3.0539341043
1.4021542858,0.3376825381,0.4657774965,0.8093289088,0.6543946072,3.2310086242
1.5508658469,0.3114915547,0.4745353404,0.7971036763,0.6459706031,3.2430711888
1.0032520495,0.361075825,0.4814561036,0.8160521824,0.6706426485,2.9137707376
1.0499999318,0.3628429056,0.4914286099,0.8103391316,0.6873126873,3.2370962193
1.4208612567,0.3409148336,0.468812685,0.8123916644,0.6578325899,3.3169924991
1.1721311634,0.3386695278,0.4949952598,0.797020147,0.6603343465,3.156876149
1.0495049689,0.3553272962,0.4808051832,0.8112207844,0.6678559844,2.8835294261
1.323391929,0.3374123416,0.4758743798,0.8040731459,0.6610570602,3.2265296684
1.3581819465,0.3415408177,0.4798266238,0.809109661,0.6574025974,3.2538685622
1.3472526835,0.3164008557,0.4255864881,0.8298044225,0.6273274918,3.1419091669
1.0315272213,0.3410647212,0.4708211237,0.8144715812,0.6402714932,3.062483425
1.4435261716,0.3532794674,0.5089758603,0.8067601528,0.6590673575,3.0761538737
1.3688236571,0.3332120358,0.4764333907,0.8007992989,0.6582246099,3.4199328723
0.9588182467,0.3359123014,0.4691485841,0.814531017,0.6354166667,3.1845121335
1.0209671053,0.355820652,0.475121581,0.8180864649,0.6632138114,2.6380816291
1.3046783858,0.3406393656,0.48577212,0.8040922493,0.6636935992,3.1274706863
1.0139469,0.3596294945,0.4737039997,0.8262835273,0.6641852771,2.82653402
1.4483469333,0.3557132804,0.5127156401,0.8058427182,0.663053577,3.0494943348
0.9864930482,0.3642983051,0.4796311478,0.818146577,0.6745296265,2.8458572238
1.3606557031,0.3103563713,0.4447532513,0.808483224,0.6403039685,3.3313242392
1.3985264702,0.3322315455,0.4784803374,0.7956625682,0.6679104478,3.3748395393
1.5214883773,0.3077115061,0.4716597292,0.7912624979,0.6502926953,3.2410972732
1.5252193382,0.3244302155,0.4756722594,0.8087148623,0.6483488132,3.0432837835
0.9898006926,0.3462513037,0.4834076961,0.8204988953,0.6380617217,3.0285033215
0.872395896,0.3960541999,0.494079979,0.8349448666,0.7028965517,3.1963891576
1.3567709204,0.3474273339,0.5051391965,0.7969840075,0.6641080749,3.203676099
0.9554597778,0.3472323586,0.4807665881,0.8165814481,0.6451068616,2.9416421227
0.9366229238,0.3453278579,0.4746695902,0.8211281657,0.6392694064,3.0526066794
1.2499998678,0.3456316253,0.4812256131,0.8123530834,0.6549520767,3.2185182218
1.4157142885,0.3433200745,0.5155144822,0.7933008878,0.6673748103,3.2631707904
1.4814816591,0.3461939903,0.5150463583,0.7962619377,0.6728152404,3.1575010717
1.5062111485,0.3393059874,0.5054675038,0.7955561044,0.6556688662,3.0483376592
1.0294118459,0.3597262701,0.4848273719,0.8119877859,0.682325887,3.1881546857
1.0139469,0.3584352073,0.4721308856,0.8266366875,0.6603410341,2.7598939372
0.9956183443,0.36647681,0.4818510533,0.8185764497,0.6720067454,2.8838597265
0.9701691985,0.3418148427,0.4793284811,0.8166503652,0.6341463415,2.9461662117
1.3599555465,0.3208131289,0.4288491581,0.835458938,0.626747054,3.0142782223
1.3789210903,0.3285754037,0.4767902039,0.792831263,0.6545553145,3.5712930095
1.4355768314,0.3430770052,0.5126004029,0.7914933223,0.6563923881,3.0617121865
1.0043795785,0.3426741153,0.4839214273,0.8136024313,0.6371706758,3.1585568249
1.3714790002,0.3083448318,0.4248962523,0.8195789043,0.6253420909,3.143717398
1.3752941647,0.34122302,0.4736389728,0.8149562688,0.6536113937,3.3074251969
0.9739508083,0.3341149969,0.4701457703,0.8101068955,0.6360045147,3.1844787775
0.9695711939,0.340126959,0.4698040164,0.8174785787,0.6338335607,2.8200021217
1.0159433572,0.3600404948,0.4726694765,0.825290078,0.6615172414,2.8936435264
1.411386667,0.349481398,0.495120338,0.8027003543,0.655234657,3.0688388519
1.3789210903,0.3366329306,0.474617589,0.8016443066,0.6563780388,3.4361294785
0.9784897243,0.3646267222,0.480820442,0.8189630094,0.6773552781,2.9668413025
1.4266143248,0.3520157826,0.5116329319,0.8044440009,0.6591549296,2.9354935884
0.958521172,0.34043902,0.4748568159,0.8194426472,0.6356887545,2.9551106809
1.5336674558,0.3470085478,0.5182539795,0.7942861096,0.6707710349,3.4351144421
0.958521172,0.33591577,0.4734191007,0.8138685005,0.6346365639,3.1620066904
0.9615713897,0.3702213287,0.4862727628,0.8162402454,0.6807967314,3.3476947172
1.0393391128,0.3642936787,0.4781544326,0.8233230073,0.6641097164,2.5248713372
1.30326103,0.3166048227,0.4240520365,0.8254383212,0.6264224258,3.0226951429
1.0324215275,0.3588816928,0.4796833269,0.829691649,0.6479667557,2.9775778951
0.996409201,0.3410054613,0.4720474593,0.8208028148,0.6313364055,2.8544820202
1.3298246827,0.3416339877,0.4758329242,0.8101846713,0.6581552892,3.1115520909
1.4208612567,0.3452023386,0.4710567027,0.8203367324,0.6542857143,3.0638966212
1.4443438964,0.3559993804,0.5183587135,0.8062699856,0.6689230769,3.1858982265
1.0368225712,0.3526884676,0.4769982887,0.8169737438,0.6619385343,2.5550097738
0.9440560322,0.3447457123,0.4796080887,0.8199902975,0.6407521751,3.0624459138
1.4985479026,0.3477254513,0.5200622603,0.7958213207,0.6659310345,2.9125329323
1.0295943861,0.3414235902,0.4708212744,0.8174953586,0.6315642458,3.0510333732
1.2338903464,0.3125443516,0.4090266207,0.8307237663,0.6070139247,2.9888461903
1.1117562438,0.3484084798,0.4753467017,0.8124738281,0.6643947655,2.9729570496
1.0377867255,0.3628289199,0.4805091837,0.8234074606,0.6600105097,2.9298714828
1.5199274997,0.3354304792,0.5143572636,0.7864599085,0.6668628605,3.1527750279
1.3649905913,0.3408225048,0.476956256,0.8075270438,0.6545454545,3.273678552
0.9743820752,0.3647705558,0.4833847624,0.8108383217,0.6798888327,3.07058202
1.1117562438,0.3472647495,0.4737862693,0.8116431575,0.6649329318,2.9823631982
1.0295943861,0.3466496305,0.4741530481,0.8202558557,0.6392476137,3.0454846631
0.9582222977,0.3347499015,0.4782456671,0.8068289227,0.6403679955,3.0489423467
1.3927019373,0.3507650771,0.4982041351,0.8033730903,0.6620230164,2.9585607215
1.0163460302,0.3382703298,0.4749704972,0.8144216411,0.6338686131,3.053775041
1.3044822849,0.3146974495,0.4244022853,0.823473033,0.6259689922,2.9306526148
1.3996263881,0.3373247902,0.5090937948,0.7875357016,0.6576852419,3.2409780446
1.343908651,0.3422563465,0.4742600379,0.8157288818,0.6524390244,3.3609569985
1.486338712,0.3506018488,0.5163532468,0.8014750975,0.6638961039,3.350647433
1.3516129244,0.3078386958,0.4208307865,0.8233944096,0.6221917808,3.1826914735
1.326815606,0.3190624228,0.4227580388,0.8276090358,0.6296612582,2.9740514051
1.3279115158,0.3290142451,0.4686212745,0.8018241505,0.6472367336,3.5521138878
1.3999999804,0.338908863,0.5138135675,0.790407289,0.6634146341,3.4796898344
1.0403315887,0.3531882485,0.4726488128,0.8259711352,0.648385131,3.0839745659
1.2360083809,0.3165147435,0.4515339085,0.8097656593,0.629233976,3.0995393432
0.9956183443,0.3686972387,0.4780220403,0.8243180266,0.6672292546,3.063125829
1.0295943861,0.3398654647,0.4724871613,0.8121987528,0.6384355656,3.0092590806
1.4415584806,0.354234003,0.5172845008,0.802740027,0.6671812288,3.0152247599
0.910521995,0.3835471653,0.4846350043,0.8313107085,0.6920358793,2.7354687231
1.3044822849,0.3182298624,0.4277809855,0.8269243809,0.6288631347,3.11235585
1.4751217575,0.3542907427,0.5227931306,0.8037996697,0.6685438455,3.0126123937
0.9886364265,0.353747909,0.4851451327,0.82547472,0.6469622332,2.9269497408
1.3472526835,0.3145327428,0.4254007236,0.8281601717,0.6227903182,3.1515942049
1.4390244763,0.3427711028,0.5079897795,0.7936676585,0.6604624929,2.995326866
0.9886364265,0.3368131227,0.4812459121,0.8118193435,0.6296992481,3.0617952927
